
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
8.81334841e-02, -3.49950504e+00, 1.24020576e-02, 1.50785522e+02, 9.24569168e+01, -3.40919876e+00, 0.00000000e+00
-8.59783888e-02, -3.49970150e+00, 1.24020576e-02, 1.88476715e+02, 9.20237885e+01, -3.53666496e+00, 0.00000000e+00
-2.61088014e-01, -3.50039458e+00, 1.24020576e-02, 2.40471558e+02, 9.15106964e+01, -3.76540875e+00, 0.00000000e+00
-4.36206639e-01, -3.48627830e+00, 1.24020576e-02, 2.73043945e+02, 9.10770264e+01, -3.99587679e+00, 0.00000000e+00
1.27770078e+00, -3.66644287e+00, 1.24020576e-02, -2.30786648e+01, 9.42628937e+01, -9.24408317e-01, 0.00000000e+00
1.10030329e+00, -3.52816725e+00, 1.24020576e-02, -3.44578133e+01, 9.42993088e+01, -1.46123588e+00, 0.00000000e+00
-1.43988442e+00, 3.18995547e+00, 1.24020576e-02, 4.85962463e+02, 8.79409027e+01, 4.34363270e+00, 0.00000000e+00
-1.27980661e+00, 3.25957370e+00, 1.24020576e-02, 4.46199677e+02, 8.84203796e+01, 4.41042423e+00, 0.00000000e+00
-9.47304368e-01, 3.36419320e+00, 1.24020576e-02, 3.58994263e+02, 8.94600067e+01, 4.23269653e+00, 0.00000000e+00
-7.79572427e-01, 3.41047335e+00, 1.24020576e-02, 3.22682495e+02, 8.98914337e+01, 4.25261736e+00, 0.00000000e+00
-7.95993865e-01, 3.59197307e+00, 1.24020576e-02, 3.27246094e+02, 9.00109024e+01, 3.74844432e+00, 0.00000000e+00
-2.30984187e+00, 2.98730636e+00, 1.24020576e-02, 6.68854736e+02, 8.58697433e+01, 3.60340095e+00, 0.00000000e+00
-1.58001299e+01, 3.38775182e+00, 1.24020576e-02, 1.19080737e+03, 8.00172501e+01, -1.37617275e-01, 0.00000000e+00
3.47823715e+00, 3.47562820e-01, 1.24020576e-02, -5.43715027e+02, 2.11341724e+01, 2.03710632e+01, 0.00000000e+00
3.45586133e+00, 5.20144939e-01, 1.24020576e-02, -5.62110779e+02, 3.25721664e+01, 1.49660931e+01, 0.00000000e+00
-2.04295397e+00, 2.84146070e+00, 1.24020576e-02, 6.42647400e+02, 8.60153275e+01, 4.21222448e+00, 0.00000000e+00
-1.89809060e+00, 2.93799806e+00, 1.24020576e-02, 6.06444824e+02, 8.64543228e+01, 4.37172508e+00, 0.00000000e+00
-2.18631721e+00, 2.74143219e+00, 1.24020576e-02, 6.90903137e+02, 8.54565735e+01, 4.13388586e+00, 0.00000000e+00
1.83081901e+00, 3.15504265e+00, 1.24020576e-02, -1.62775406e+02, 9.53907166e+01, 9.28409100e-01, 0.00000000e+00
1.92730582e+00, 3.00791049e+00, 1.24020576e-02, -1.89746811e+02, 9.56772842e+01, 8.03045452e-01, 0.00000000e+00
-6.08772099e-01, -3.45385456e+00, 1.24020576e-02, 3.08300598e+02, 9.06397476e+01, -4.04356670e+00, 0.00000000e+00
2.04381967e+00, -2.84139895e+00, 1.24020576e-02, -2.56796906e+02, 9.59488068e+01, 1.18533003e+00, 0.00000000e+00
1.89857507e+00, -2.93738890e+00, 1.24020576e-02, -2.35026337e+02, 9.59100876e+01, 5.96394658e-01, 0.00000000e+00
2.18719602e+00, -2.74128628e+00, 1.24020576e-02, -2.82672607e+02, 9.60761032e+01, 1.77022159e+00, 0.00000000e+00
2.30228758e+00, -2.88878965e+00, 1.24020576e-02, -2.45457367e+02, 9.54816360e+01, 1.84343648e+00, 0.00000000e+00
-3.73275495e+00, 7.90096596e-02, 1.24020576e-02, 1.05357056e+03, 8.08916397e+01, 8.69193599e-02, 0.00000000e+00
2.89017940e+00, 1.96959078e+00, 1.24020576e-02, -3.24280029e+02, 9.85724640e+01, -5.63591719e-01, 0.00000000e+00
2.79079843e+00, 2.11254382e+00, 1.24020576e-02, -3.09349792e+02, 9.80373001e+01, -6.05972648e-01, 0.00000000e+00
7.27918088e-01, 3.63395357e+00, 1.24020576e-02, 2.70028973e+01, 9.33831787e+01, 2.42414927e+00, 0.00000000e+00
2.60456491e+00, -2.67105293e+00, 1.24020576e-02, -2.66900787e+02, 9.51809235e+01, 3.04181027e+00, 0.00000000e+00
-1.88710785e+00, -3.22741079e+00, 1.24020576e-02, 6.05260803e+02, 8.71831207e+01, -3.85729814e+00, 0.00000000e+00
-2.24570632e+00, -3.23806095e+00, 1.24020576e-02, 6.59776794e+02, 8.65915527e+01, -3.37840629e+00, 0.00000000e+00
-3.28260636e+00, -2.02769041e+00, 1.24020576e-02, 9.05109741e+02, 8.30563431e+01, -2.58415675e+00, 0.00000000e+00
-1.75217748e+00, 3.03373504e+00, 1.24020576e-02, 5.67287231e+02, 8.69609604e+01, 4.32180071e+00, 0.00000000e+00
-1.59816658e+00, 3.11670566e+00, 1.24020576e-02, 5.27242737e+02, 8.74445724e+01, 4.40625381e+00, 0.00000000e+00
3.48154855e+00, -3.46499652e-01, 1.24020576e-02, -3.01466278e+02, 3.14721737e+01, 2.98246880e+01, 0.00000000e+00
3.45614505e+00, -5.18763840e-01, 1.24020576e-02, -1.90656235e+02, 5.04161186e+01, 2.63756561e+01, 0.00000000e+00
3.47335911e+00, -1.71361625e-01, 1.24020576e-02, -4.14484802e+02, 1.80001545e+01, 3.18106499e+01, 0.00000000e+00
3.68042445e+00, -8.42752755e-02, 1.24020576e-02, -3.60802643e+02, 1.84880238e+01, 2.70857334e+01, 0.00000000e+00
-3.32311702e+00, -1.57632875e+00, 1.24020576e-02, 9.71757324e+02, 8.21188736e+01, -2.38262558e+00, 0.00000000e+00
-2.71602583e+00, -2.58730006e+00, 1.24020576e-02, 7.99811462e+02, 8.45506363e+01, -3.41012502e+00, 0.00000000e+00
-3.07815742e+00, 1.67474079e+00, 1.24020576e-02, 9.40764038e+02, 8.21325073e+01, 2.89176631e+00, 0.00000000e+00
1.11562216e+00, -3.31685281e+00, 1.24020576e-02, -7.69661407e+01, 9.47200394e+01, -1.60710490e+00, 0.00000000e+00
1.28069270e+00, -3.25973868e+00, 1.24020576e-02, -1.10097168e+02, 9.50306854e+01, -1.29718721e+00, 0.00000000e+00
-3.39627051e+00, 8.62961709e-01, 1.24020576e-02, 1.03724072e+03, 8.09357605e+01, 1.46735311e+00, 0.00000000e+00
-3.35152006e+00, 1.03236532e+00, 1.24020576e-02, 1.02092035e+03, 8.11521759e+01, 1.79274368e+00, 0.00000000e+00
3.25511551e+00, -1.70190585e+00, 1.24020576e-02, -2.37688690e+02, 9.10627975e+01, 8.93254185e+00, 0.00000000e+00
2.63202935e-01, -3.50001717e+00, 1.24020576e-02, 1.17371567e+02, 9.28244019e+01, -3.15721369e+00, 0.00000000e+00
6.10915542e-01, -3.45371604e+00, 1.24020576e-02, 3.11276360e+01, 9.36767197e+01, -2.53679585e+00, 0.00000000e+00
4.38311100e-01, -3.48596954e+00, 1.24020576e-02, 7.78294296e+01, 9.32605133e+01, -2.85089278e+00, 0.00000000e+00
-3.42803025e+00, 6.91267729e-01, 1.24020576e-02, 1.05409045e+03, 8.07687988e+01, 1.20145059e+00, 0.00000000e+00
-3.45562482e+00, 5.19420028e-01, 1.24020576e-02, 1.06260303e+03, 8.06407242e+01, 9.06685650e-01, 0.00000000e+00
-3.47714806e+00, 3.46775591e-01, 1.24020576e-02, 1.07096338e+03, 8.04645081e+01, 6.17166042e-01, 0.00000000e+00
-3.61909723e+00, 3.78418148e-01, 1.24020576e-02, 1.05773254e+03, 8.07812271e+01, 5.80481529e-01, 0.00000000e+00
-3.49032140e+00, 1.73256770e-01, 1.24020576e-02, 1.07322009e+03, 8.05375519e+01, 2.99253583e-01, 0.00000000e+00
-1.60000000e+01, -6.90000010e+00, 1.24020576e-02, 1.91055811e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-1.27841878e+00, -3.26003838e+00, 1.24020576e-02, 4.74585968e+02, 8.86549454e+01, -4.32033443e+00, 0.00000000e+00
-1.43855846e+00, -3.19056726e+00, 1.24020576e-02, 5.21892029e+02, 8.80969086e+01, -4.48104858e+00, 0.00000000e+00
-1.55407417e+00, -3.37537384e+00, 1.24020576e-02, 5.26594055e+02, 8.81287231e+01, -3.91998816e+00, 0.00000000e+00
-1.11338711e+00, -3.31708622e+00, 1.24020576e-02, 4.39849884e+02, 8.91398239e+01, -4.45113850e+00, 0.00000000e+00
-1.89691520e+00, -2.93885732e+00, 1.24020576e-02, 6.42553650e+02, 8.66003036e+01, -4.37294626e+00, 0.00000000e+00
-2.10472035e+00, -2.99383879e+00, 1.24020576e-02, 6.70147766e+02, 8.63074570e+01, -3.97719765e+00, 0.00000000e+00
-1.75093210e+00, -3.03448677e+00, 1.24020576e-02, 6.02442078e+02, 8.70861893e+01, -4.45571995e+00, 0.00000000e+00
-2.18544388e+00, -2.74260640e+00, 1.24020576e-02, 7.14145447e+02, 8.56092148e+01, -4.17100430e+00, 0.00000000e+00
-2.04190326e+00, -2.84246922e+00, 1.24020576e-02, 6.77240906e+02, 8.60768890e+01, -4.41107941e+00, 0.00000000e+00
-8.73974189e-02, 3.49943185e+00, 1.24020576e-02, 1.61277481e+02, 9.17547760e+01, 3.62103319e+00, 0.00000000e+00
-4.98758107e-01, 3.65637851e+00, 1.24020576e-02, 2.62223083e+02, 9.07707672e+01, 3.54208446e+00, 0.00000000e+00
4.41197038e-01, 3.65939856e+00, 1.24020576e-02, 7.31362534e+01, 9.28319626e+01, 2.75683618e+00, 0.00000000e+00
8.30000019e+00, -7.50000000e+00, 1.24020576e-02, 5.82898407e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.00000000e+00, -7.50000000e+00, 1.24020576e-02, 7.59745560e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.22421050e+00, 1.35863042e+00, 1.24020576e-02, -4.38015350e+02, 9.96553345e+01, 3.26465935e-01, 0.00000000e+00
3.42813993e+00, 6.91960275e-01, 1.24020576e-02, -5.86679321e+02, 5.15361748e+01, 8.91065502e+00, 0.00000000e+00
-3.29140520e+00, -1.19817829e+00, 1.24020576e-02, 1.02163177e+03, 8.13557968e+01, -2.09601831e+00, 0.00000000e+00
-3.35127807e+00, -1.03375113e+00, 1.24020576e-02, 1.03743835e+03, 8.11089401e+01, -1.85586691e+00, 0.00000000e+00
-2.78979635e+00, -2.11287665e+00, 1.24020576e-02, 8.77203308e+02, 8.33606339e+01, -3.54102087e+00, 0.00000000e+00
2.86007524e+00, 2.36655068e+00, 1.24020576e-02, -2.76694977e+02, 9.74745560e+01, -1.02371001e+00, 0.00000000e+00
2.32335329e+00, 2.63309264e+00, 1.24020576e-02, -2.54209564e+02, 9.65771866e+01, 3.63442786e-02, 0.00000000e+00
7.80253768e-01, -3.41018414e+00, 1.24020576e-02, -5.71095610e+00, 9.40709839e+01, -2.33168745e+00, 0.00000000e+00
9.48024154e-01, -3.36409116e+00, 1.24020576e-02, -3.80751610e+01, 9.43698044e+01, -1.99872434e+00, 0.00000000e+00
2.57620025e+00, 2.38936305e+00, 1.24020576e-02, -2.82877106e+02, 9.72193222e+01, -3.61418396e-01, 0.00000000e+00
2.66063857e+00, 2.64365673e+00, 1.24020576e-02, -2.46250122e+02, 9.67341537e+01, -6.60980701e-01, 0.00000000e+00
2.45412683e+00, 2.51585484e+00, 1.24020576e-02, -2.70284393e+02, 9.69004517e+01, -1.08552992e-01, 0.00000000e+00
2.98746848e+00, 1.82489967e+00, 1.24020576e-02, -3.35658264e+02, 9.91985016e+01, -6.52434111e-01, 0.00000000e+00
3.07647181e+00, 1.67463768e+00, 1.24020576e-02, -3.61002045e+02, 1.00126755e+02, -5.82640350e-01, 0.00000000e+00
1.35676849e+00, 3.51326489e+00, 1.24020576e-02, -7.32231598e+01, 9.43991165e+01, 1.53386402e+00, 0.00000000e+00
-4.00000000e+00, 7.50000000e+00, 1.24020576e-02, 6.04599731e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-3.70000005e+00, 7.50000000e+00, 1.24020576e-02, 5.85210205e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.58171740e+01, 3.13492942e+00, 1.24020576e-02, 1.17998767e+03, 8.00025864e+01, -1.07479431e-01, 0.00000000e+00
-2.32263422e+00, -2.63345170e+00, 1.24020576e-02, 7.52553162e+02, 8.50629120e+01, -4.19453430e+00, 0.00000000e+00
1.59889960e+00, -3.11644888e+00, 1.24020576e-02, -1.71908295e+02, 9.54752121e+01, -3.71407449e-01, 0.00000000e+00
1.44064248e+00, -3.18976593e+00, 1.24020576e-02, -1.36076462e+02, 9.52236328e+01, -8.61145377e-01, 0.00000000e+00
2.68937540e+00, -2.25341249e+00, 1.24020576e-02, -3.44866486e+02, 9.56176071e+01, 4.87250376e+00, 0.00000000e+00
2.57729220e+00, -2.38851523e+00, 1.24020576e-02, -3.28982941e+02, 9.57374268e+01, 3.93305135e+00, 0.00000000e+00
2.45502496e+00, -2.51482534e+00, 1.24020576e-02, -3.22253143e+02, 9.59980774e+01, 3.18426132e+00, 0.00000000e+00
1.40000000e+01, -2.70000005e+00, 1.24020576e-02, 0.00000000e+00, 9.35892715e+01, 3.91455960e+00, 0.00000000e+00
1.40000000e+01, -3.00000000e+00, 1.24020576e-02, 0.00000000e+00, 9.37555237e+01, 3.25849533e+00, 0.00000000e+00
-3.22472763e+00, -1.35945034e+00, 1.24020576e-02, 1.00119788e+03, 8.16526871e+01, -2.39945459e+00, 0.00000000e+00
-3.21231627e+00, -1.81421161e+00, 1.24020576e-02, 9.35272949e+02, 8.25891342e+01, -2.67908311e+00, 0.00000000e+00
-2.98859406e+00, -1.82652462e+00, 1.24020576e-02, 9.34949768e+02, 8.25627899e+01, -3.12574410e+00, 0.00000000e+00
3.22455812e+00, -1.35722554e+00, 1.24020576e-02, -2.62491272e+02, 8.94330063e+01, 1.33982487e+01, 0.00000000e+00
3.29304171e+00, -1.19664752e+00, 1.24020576e-02, -2.40781372e+02, 8.68321381e+01, 1.56808796e+01, 0.00000000e+00
3.15406561e+00, -1.51651657e+00, 1.24020576e-02, -2.95174194e+02, 9.14627457e+01, 1.13469553e+01, 0.00000000e+00
-2.62452573e-01, 3.49997854e+00, 1.24020576e-02, 2.12354752e+02, 9.12454529e+01, 3.80823135e+00, 0.00000000e+00
3.49573135e+00, 1.74146950e-01, 1.24020576e-02, -4.98707764e+02, 1.20571604e+01, 2.71141396e+01, 0.00000000e+00
2.68803954e+00, 2.25411654e+00, 1.24020576e-02, -2.98515808e+02, 9.76056213e+01, -4.32099044e-01, 0.00000000e+00
-1.59690011e+00, -3.11742091e+00, 1.24020576e-02, 5.62389038e+02, 8.75904083e+01, -4.39606476e+00, 0.00000000e+00
-3.07763648e+00, -1.67610466e+00, 1.24020576e-02, 9.62274841e+02, 8.22017822e+01, -2.86305904e+00, 0.00000000e+00
1.11425364e+00, 3.31736732e+00, 1.24020576e-02, -7.19680099e+01, 9.43217163e+01, 2.21270895e+00, 0.00000000e+00
1.27931285e+00, 3.26021361e+00, 1.24020576e-02, -1.04634689e+02, 9.46731415e+01, 1.96148241e+00, 0.00000000e+00
3.79999995e+00, 7.50000000e+00, 1.24020576e-02, 1.08968704e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
4.09999990e+00, 7.50000000e+00, 1.24020576e-02, 9.94413681e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.18999996e+01, 7.50000000e+00, 1.24020576e-02, 4.60053177e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.20000005e+00, 7.50000000e+00, 1.24020576e-02, 1.31901581e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.50000000e+00, 7.50000000e+00, 1.24020576e-02, 1.19726974e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.78746545e-01, 3.41007233e+00, 1.24020576e-02, -1.45064363e+01, 9.36893311e+01, 2.68279552e+00, 0.00000000e+00
1.42501104e+00, 3.32325959e+00, 1.24020576e-02, -1.05173225e+02, 9.47281647e+01, 1.61625755e+00, 0.00000000e+00
1.43930650e+00, 3.19034696e+00, 1.24020576e-02, -1.24637009e+02, 9.49575043e+01, 1.70315099e+00, 0.00000000e+00
2.59999990e+00, 7.50000000e+00, 1.24020576e-02, 1.60755371e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
2.90000010e+00, 7.50000000e+00, 1.24020576e-02, 1.45637955e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
2.00000000e+00, 7.50000000e+00, 1.24020576e-02, 1.94468689e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
2.29999995e+00, 7.50000000e+00, 1.24020576e-02, 1.77202759e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.39999998e+00, 7.50000000e+00, 1.24020576e-02, 2.29071976e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.70000005e+00, 7.50000000e+00, 1.24020576e-02, 2.15291931e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.60000000e+01, 4.80000019e+00, 1.24020576e-02, 1.30390710e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-1.60000000e+01, 5.09999990e+00, 1.24020576e-02, 1.34046411e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-8.80000019e+00, 7.50000000e+00, 1.24020576e-02, 8.00881836e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-8.50000000e+00, 7.50000000e+00, 1.24020576e-02, 8.12124146e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-7.59999990e+00, -7.50000000e+00, 1.24020576e-02, 7.61785889e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.40000000e+01, 6.00000024e-01, 1.24020576e-02, 0.00000000e+00, 6.79496918e+01, 1.01995382e+01, 0.00000000e+00
1.16000004e+01, -7.50000000e+00, 1.24020576e-02, 6.70043640e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.13000002e+01, -7.50000000e+00, 1.24020576e-02, 6.65634308e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.60000000e+01, 6.30000019e+00, 1.24020576e-02, 1.58246436e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-1.60000000e+01, 6.59999990e+00, 1.24020576e-02, 1.68944177e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-1.38999996e+01, -7.50000000e+00, 1.24020576e-02, 1.27965271e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.70000005e+00, -7.50000000e+00, 1.24020576e-02, 2.25245880e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.39999998e+00, -7.50000000e+00, 1.24020576e-02, 2.41999527e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-9.10000038e+00, -7.50000000e+00, 1.24020576e-02, 7.86239075e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-3.29162741e+00, 1.19674933e+00, 1.24020576e-02, 1.00867194e+03, 8.13100662e+01, 2.09395862e+00, 0.00000000e+00
1.03999996e+01, -7.50000000e+00, 1.24020576e-02, 6.60546188e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.01000004e+01, -7.50000000e+00, 1.24020576e-02, 6.44159317e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.08999996e+01, -7.50000000e+00, 1.24020576e-02, 9.38096985e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.48000002e+01, 7.50000000e+00, 1.24020576e-02, 1.60068250e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.45000000e+01, 7.50000000e+00, 1.24020576e-02, 1.51752954e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.40000000e+01, 6.30000019e+00, 1.24020576e-02, 0.00000000e+00, 7.15323410e+01, -1.16156721e+00, 0.00000000e+00
1.40000000e+01, 6.00000000e+00, 1.24020576e-02, 0.00000000e+00, 8.21572647e+01, -1.36896539e+00, 0.00000000e+00
-1.00000000e+00, -7.50000000e+00, 1.24020576e-02, 4.17889191e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.29999995e+00, -7.50000000e+00, 1.24020576e-02, 4.35393982e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.33000002e+01, 7.50000000e+00, 1.24020576e-02, 1.11943799e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.69999981e+00, -7.50000000e+00, 1.24020576e-02, 7.59429779e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.40000010e+00, -7.50000000e+00, 1.24020576e-02, 7.36112366e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.11999998e+01, 7.50000000e+00, 1.24020576e-02, 8.97698364e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.08999996e+01, 7.50000000e+00, 1.24020576e-02, 8.74848389e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.10000000e+01, -7.50000000e+00, 1.24020576e-02, 6.33812027e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.06999998e+01, -7.50000000e+00, 1.24020576e-02, 6.28376579e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.03000002e+01, 7.50000000e+00, 1.24020576e-02, 8.31418945e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.00000000e+01, 7.50000000e+00, 1.24020576e-02, 8.20793213e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-4.90000010e+00, -7.50000000e+00, 1.24020576e-02, 6.67820435e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-5.19999981e+00, -7.50000000e+00, 1.24020576e-02, 6.88670166e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.00000000e+01, -7.50000000e+00, 1.24020576e-02, 8.28802551e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-4.59999990e+00, -7.50000000e+00, 1.24020576e-02, 6.51247986e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-3.09999990e+00, -7.50000000e+00, 1.24020576e-02, 5.66391663e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.13000002e+01, 7.50000000e+00, 1.24020576e-02, 4.07944908e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.16000004e+01, 7.50000000e+00, 1.24020576e-02, 4.14223709e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
9.50000000e+00, 7.50000000e+00, 1.24020576e-02, 5.01701508e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-3.40000010e+00, 7.50000000e+00, 1.24020576e-02, 5.67144775e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.10000002e+00, 7.50000000e+00, 1.24020576e-02, 2.49867188e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
4.09999990e+00, -7.50000000e+00, 1.24020576e-02, 1.13761688e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.79999995e+00, -7.50000000e+00, 1.24020576e-02, 1.37096313e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.60000038e+00, 7.50000000e+00, 1.24020576e-02, 5.54598618e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.36000004e+01, -7.50000000e+00, 1.24020576e-02, 1.18426831e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.11999998e+01, -7.50000000e+00, 1.24020576e-02, 9.10202515e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.50000000e+00, -7.50000000e+00, 1.24020576e-02, 1.52024292e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.20000005e+00, -7.50000000e+00, 1.24020576e-02, 1.50557434e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-6.09999990e+00, 7.50000000e+00, 1.24020576e-02, 7.05618530e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-5.80000019e+00, 7.50000000e+00, 1.24020576e-02, 6.96492859e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.28000002e+01, 7.50000000e+00, 1.24020576e-02, 4.63794785e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
3.47826290e+00, -5.20614616e-04, 1.24020576e-02, -4.64810913e+02, 1.13253574e+01, 3.09366436e+01, 0.00000000e+00
1.10000002e+00, -7.50000000e+00, 1.24020576e-02, 2.64216949e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.00000012e-01, -7.50000000e+00, 1.24020576e-02, 2.87028534e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-9.69999981e+00, 7.50000000e+00, 1.24020576e-02, 7.82863037e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.00000012e-01, 7.50000000e+00, 1.24020576e-02, 2.52008667e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.40000000e+01, -3.90000010e+00, 1.24020576e-02, 0.00000000e+00, 9.45141907e+01, 2.27839613e+00, 0.00000000e+00
-1.60000000e+01, -2.70000005e+00, 1.24020576e-02, 1.16243799e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-1.60000000e+01, -2.40000010e+00, 1.24020576e-02, 1.15188965e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
5.00000000e+00, 7.50000000e+00, 1.24020576e-02, 6.11691933e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.19999981e+00, 7.50000000e+00, 1.24020576e-02, 7.13586121e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
9.80000019e+00, 7.50000000e+00, 1.24020576e-02, 3.74805031e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.01000004e+01, 7.50000000e+00, 1.24020576e-02, 4.20098572e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.40000000e+01, 6.21724894e-15, 1.24020576e-02, 0.00000000e+00, 7.09804840e+01, 1.10887604e+01, 0.00000000e+00
1.40000000e+01, -3.00000012e-01, 1.24020576e-02, 0.00000000e+00, 7.46371002e+01, 1.09500961e+01, 0.00000000e+00
1.40000000e+01, 5.69999981e+00, 1.24020576e-02, 0.00000000e+00, 8.91600342e+01, -1.46110368e+00, 0.00000000e+00
1.40000000e+01, 5.40000010e+00, 1.24020576e-02, 0.00000000e+00, 9.28946686e+01, -1.43028522e+00, 0.00000000e+00
1.40000000e+01, 5.09999990e+00, 1.24020576e-02, 0.00000000e+00, 9.45837708e+01, -1.33656859e+00, 0.00000000e+00
-1.60000000e+01, 4.50000000e+00, 1.24020576e-02, 1.27295276e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
7.69999981e+00, 7.50000000e+00, 1.24020576e-02, 5.03253937e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.60000000e+01, -8.99999976e-01, 1.24020576e-02, 1.12154419e+03, 8.00000000e+01, 0.00000000e+00, 0.00000000e+00
-1.53999996e+01, -7.50000000e+00, 1.24020576e-02, 1.82551099e+03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
-1.06000004e+01, 7.50000000e+00, 1.24020576e-02, 8.36910034e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
1.40000000e+01, 4.80000019e+00, 1.24020576e-02, 0.00000000e+00, 9.52112350e+01, -1.17998457e+00, 0.00000000e+00
-7.90000010e+00, 7.50000000e+00, 1.24020576e-02, 7.75371643e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
